id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
24432,11013,Trainz Railroad Simulator 2004,NULL,2003-12-31 00:00:00.000,NULL,NULL,100.0000,1,NULL,NULL
175732,24107,Traitors Gate 2,"In the modern age, the world's lifeline is through digital technology. A new threat to Earth comes in the form of a simple yet lethal virus contrived by those set out to bring worldwide chaos and destruction. You play Raven, an American secret agent, whose mission is to use his stealth, cunning and imagination to seek out and stop the virus at its source.",2003-11-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
101950,5576,Tribal Wars,NULL,2003-06-10 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
160006,6217,Tron 2.0,NULL,2003-08-26 00:00:00.000,14,NULL,74.4000,5,77.2902,29
20203,40496,Trophy Hunting,NULL,2003-06-07 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
38275,19284,Truck Dismount,NULL,2003-08-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
58224,4216,True Crime: Streets of LA,NULL,2003-11-03 00:00:00.000,20,NULL,74.3333,4,73.0670,71
86270,128564,Tuboflex,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
144714,44926,Turnabout,NULL,2003-06-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
36522,127973,Uden at prale - det er Harry,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
185222,8928,UFO: Aftermath,NULL,2003-10-24 00:00:00.000,1,NULL,80.0000,1,50.0000,4
136787,49353,Ultimate Beach Soccer,NULL,2003-12-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
178910,203349,Ultimate Casino,NULL,2003-11-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
157613,49208,Ultimate Muscle: The Kinnikuman Legacy - The Path of the Superhero,NULL,2003-07-05 00:00:00.000,NULL,NULL,73.0000,1,NULL,NULL
126106,51793,Unreal 2: The Awakening Special Edition,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
170255,50395,Uru: Ages Beyond Myst,NULL,2003-12-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
79449,154843,Usagi: Yasei no Touhai: Yamashiro Mahjong Hen,NULL,2003-11-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
115685,145775,Vajimon,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
184868,124311,VeggieTales: Minnesota Cuke and the Coconut Apes,"Master explorer Minnesota Cuke (Larry the Cucumber) has recovered the fabled Crock of Hookie Balookie. But trouble strikes when his airplane crashes in the jungle, and when Minnesota locates it, he discovers that the treasure is missing!

With help from Bob the Tomato, you and Minnesota will track the Crock to the legendary city of the Coconut Apes, - and learn an important lesson about stealing.",2003-09-23 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
190666,50180,Victoria Complete,NULL,2003-12-14 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
147955,11036,Victoria: An Empire Under the Sun,NULL,2003-11-24 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
111514,4229,Viewtiful Joe,NULL,2003-06-26 00:00:00.000,13,NULL,90.0000,1,78.5977,43
166324,1553,Virtua Fighter 10th Anniversary,NULL,2003-11-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
186630,43244,Volleyball Challenge,NULL,2003-11-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
138769,5466,Voodoo Vince,NULL,2003-09-23 00:00:00.000,2,NULL,74.5000,2,NULL,NULL
175542,23694,Wakeboarding Unleashed Featuring Shaun Murray,NULL,2003-07-03 00:00:00.000,NULL,NULL,73.0000,1,NULL,NULL
168998,2728,Wallace and Gromit in Project Zoo,"The diabolical penguin, Feathers, has imprisoned all the baby animals in a zoo, and it's up to Wallace and Gromit to rescue them. Charge through the gates as the resourceful and adventurous Gromit, and receive helpful hints from Wallace. This indomitable duo has an array of new inventions such as the Porridge Gun and the Banana Launcher, plus interesting contraptions built by Wallace himself. Gromit's break dancing, backflips, and sneaking moves will also prove valuable in your adventure.",2003-10-03 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
126415,111548,Walt Disney's The Jungle Book,NULL,2003-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
38379,93410,War Chess,NULL,2003-10-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
167088,128358,Warblade,NULL,2003-12-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
136287,9550,"Warhammer 40,000: Fire Warrior",NULL,2003-09-10 00:00:00.000,2,NULL,60.0000,2,69.8082,6
116706,1700,Wario World,NULL,2003-06-20 00:00:00.000,7,NULL,74.6667,3,69.6685,29
95877,1712,"WarioWare, Inc.: Mega Party Games!",NULL,2003-10-17 00:00:00.000,2,NULL,70.0000,1,80.3348,17
117828,24182,Warlords IV: Heroes of Etheria,NULL,2003-10-21 00:00:00.000,NULL,NULL,83.0000,1,NULL,NULL
55525,50111,Warning Forever,NULL,2003-07-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
162892,24179,Warrior Kings: Battles,NULL,2003-09-30 00:00:00.000,NULL,NULL,67.0000,1,80.0000,1
